Id del anuncio;Título;Tipo de inmueble;Tipo de vendedor;Habitaciones;Barrio;Municipio;Euros/m2;Metros cuadrados construidos;Obra nueva (Sí/No);Parking (Sí/No);Jardín (Sí/No);Precio
98114831;Casa independiente en calle Ramón García Valle;Chalet;Profesional;12;-;Pravia;918;245;No;No;No;225000
105782652;Piso en avenida de Galicia;Piso;Profesional;3;-;Salas;832;95;No;No;No;79000
101012294;Casa independiente en calle la Tazana;Chalet;Profesional;5;-;Gozón;2060;580;No;Sí;Sí;1195000
105614840;Piso en avenida del Acebo;Piso;Profesional;3;-;Cangas de Narcea;1000;100;No;Sí;No;100000
106263012;Casa independiente en calle Rio Silvestre;Chalet;Profesional;5;-;San Martín del Rey Aurelio;663;400;No;Sí;Sí;265000
101499824;Piso en calle Flórez Estrada;Piso;Profesional;3;-;Grado;1049;103;No;Sí;No;108000
106983769;Casa independiente en calle de San Lorenzo;Chalet;Profesional;4;-;Soto del Barco;1411;319;No;Sí;Sí;450000
101691064;Chalet adosado en Barrio la Vega;Chalet;Profesional;3;-;Aller;767;103;No;No;No;79000
104564558;Piso en calle Numa Guilhou;Piso;Profesional;5;-;Mieres del Camino;884;181;No;No;No;160000
100188850;Chalet adosado en calle Felix G.Nuevo;Chalet;Profesional;5;-;Lena;764;144;No;No;No;110000
100473089;Piso en avenida del Aramo;Piso;Profesional;4;-;Riosa;786;126;No;Sí;No;99000
103858570;Chalet pareado en calle de la Libertad;Chalet;Profesional;4;-;Laviana;524;124;No;No;No;65000
105782652;Piso en avenida de Galicia;Piso;Profesional;3;-;Salas;832;95;No;No;No;79000
96760231;Casa independiente en calle Suárez Inclán;Chalet;Profesional;5;-;Gozón;1667;600;No;No;Sí;1000000
106416116;Casa independiente en camino Cadage;Chalet;Profesional;12;-;Llanera;1026;926;No;No;Sí;950000
103211257;Piso en avenida Prudencio Fernández Pelló;Piso;Profesional;3;-;Salas;1149;87;No;Sí;No;100000
107531423;Chalet pareado en Lugar l'Abedul;Chalet;Profesional;4;-;Piloña;819;226;No;Sí;Sí;185000
107512211;Casa independiente en Caserio la Corva;Chalet;Profesional;7;-;Nava;2330;515;No;No;Sí;1200000
107083282;Chalet adosado en carretera General Bárzana;Chalet;Profesional;5;-;Quirós;159;517;No;No;No;82000
107569042;Casa independiente en As-237;Chalet;Profesional;6;-;Illas;926;323;No;Sí;Sí;299000
104276393;Casa independiente en Camín del Sablón;Chalet;Profesional;5;-;Soto del Barco;2011;435;No;Sí;Sí;875000
93959219;Casa independiente en calle de la Ferrería;Chalet;Profesional;9;-;Soto del Barco;1207;576;No;Sí;Sí;695000
101131914;Piso en plaza Doctor Riesgo Ordóñez;Piso;Profesional;3;-;Aller;660;106;No;No;No;70000
97147518;Casa independiente en calle Rozas;Chalet;Profesional;4;-;Cangas de Onís;1271;535;No;No;Sí;680000
107512386;Casa independiente en Camín de Campo Mingo;Chalet;Profesional;5;-;Cudillero;1382;152;No;Sí;Sí;210000
107562708;Casa independiente en carretera San Martín a;Chalet;Profesional;8;-;Cudillero;949;495;No;No;No;470000
103211252;Piso en avenida Prudencio Fernández Pelló;Piso;Profesional;3;-;Salas;1149;87;No;Sí;No;100000
106464020;Casa independiente en calle Mestas de Con;Chalet;Profesional;5;-;Cangas de Onís;1122;294;No;No;Sí;330000
106587856;Piso en calle Doctor Fleming;Piso;Profesional;4;-;Langreo;862;116;No;No;No;100000
101663375;Finca rústica en Lugar Lago, 3 a;Casa Rural;Profesional;4;-;Allande;235;341;No;No;Sí;80000
102830327;Casa independiente en avenida del Puerto, 5;Chalet;Profesional;4;-;El Franco;325;363;No;No;Sí;118000
106732121;Casa independiente en N-640, 7;Chalet;Profesional;3;-;San Tirso de Abres;845;142;No;Sí;Sí;120000
105489255;Casa independiente en camino de Guaro;Chalet;Profesional;4;-;Villaviciosa;1610;236;No;Sí;No;380000
106979219;Piso en de Portugal, 64;Piso;Profesional;3;Polígono;Gijón;2448;96;No;Sí;No;235000
106511093;Chalet pareado en Bermiego;Chalet;Profesional;3;-;Quirós;505;317;No;Sí;No;160000
104032933;Piso en avenida Méjico;Piso;Profesional;4;-;Mieres del Camino;1000;100;No;Sí;No;100000
86541973;Casa independiente en Lugar Celoriu, 476;Chalet;Profesional;13;-;Llanes;677;665;No;No;No;450000
105019540;Chalet en calle José Cabezas;Chalet;Profesional;3;-;Somiedo;669;172;No;No;No;115000
106404250;Piso en ronda Sur, 9;Piso;Profesional;3;Santo Domingo-El Campillín;Oviedo;2125;120;Sí;No;No;255000
104283811;Piso en calle Corredoria Alta, 19;Piso;Profesional;3;HUCA-La Cadellada;Oviedo;2115;130;Sí;Sí;Sí;275000
103736851;Piso en ronda Sur, 9;Piso;Profesional;3;Santo Domingo-El Campillín;Oviedo;2086;128;Sí;No;No;267000
106207409;Piso en calle Corredoria Alta, 19;Piso;Profesional;3;HUCA-La Cadellada;Oviedo;1882;144;Sí;Sí;Sí;271000
107016915;Piso;Piso;Profesional;3;-;Llanes;3684;95;No;Sí;No;350000
107415035;Piso en calle Príncipe, 6;Piso;Profesional;3;Centro - San Lorenzo;Gijón;2778;63;No;No;No;175000
107464402;Piso en calle San Melchor García Sampedro, 65;Piso;Profesional;3;San Lazaro-Otero-Villafría;Oviedo;1286;77;No;No;No;99000
107502771;Piso en calle Llano Ponte, 18;Piso;Profesional;3;Milán-Pumarín;Oviedo;1518;85;No;No;No;129000
107367595;Piso en calle Doctor Cuesta Olay s/n;Piso;Profesional;3;-;Noreña;1919;86;No;Sí;No;165000
107394081;Casa independiente en calle José García Nieto, 26;Chalet;Profesional;4;-;Oviedo;1970;304;No;Sí;No;599000
101226621;Casa independiente en Vía;Chalet;Profesional;3;Porceyo - Cenero;Gijón;452;509;No;No;No;230000
107443569;Casa independiente en calle Cartavio, 8 ------a;Chalet;Profesional;4;-;Coaña;922;357;No;Sí;Sí;329000
107365079;Piso en calle Laviana, 17;Piso;Profesional;3;El Llano - Pryca;Gijón;2604;71;No;No;No;184900
107365079;Piso en calle Laviana, 17;Piso;Profesional;3;El Llano - Pryca;Gijón;2604;71;No;No;No;184900
107443569;Casa independiente en calle Cartavio, 8 ------a;Chalet;Profesional;4;-;Coaña;922;357;No;Sí;Sí;329000
97102405;Chalet adosado en calle Emilio Martínez, 7;Chalet;Profesional;3;-;Laviana;935;139;No;No;Sí;130000
105525492;Piso en carretera Estación, 20;Piso;Profesional;3;-;Ribadesella;2752;113;Sí;Sí;No;311000
105525501;Piso en carretera Estación, 20;Piso;Profesional;3;-;Ribadesella;2771;105;Sí;Sí;No;291000
106282310;Piso en calle de les Cigarreres;Piso;Profesional;3;Roces;Gijón;2373;75;No;Sí;No;178000
103254220;Piso en calle Marqués de San Esteban, 4;Piso;Profesional;4;Centro - Puerto;Gijón;2722;169;No;No;No;460000
90980637;Casa independiente en camino Begonias, 288;Chalet;Profesional;9;Somió;Gijón;1710;731;No;No;Sí;1250000
107487135;Casa independiente en Lugar Chavolas, 60;Chalet;Profesional;7;-;Castrillon;2352;338;No;No;Sí;795000
106635979;Piso;Piso;Profesional;3;-;Mieres del Camino;1262;103;No;Sí;No;130000
105801618;Piso en calle Amparo Pedregal, 7;Piso;Profesional;3;Milán-Pumarín;Oviedo;1743;86;No;No;No;149900
105467305;Casa independiente en Lugar la Pedrera, 21;Chalet;Profesional;15;-;Oviedo;308;2270;No;No;No;700000
104576611;Casa rural;Casa Rural;Profesional;4;Porceyo - Cenero;Gijón;950;300;No;Sí;Sí;285000
88931175;Chalet en calle Ramiro i Rey, 12 -30;Chalet;Profesional;8;Ciudad Naranco-Prados de La Fuente;Oviedo;1900;300;No;Sí;Sí;570000
107469168;Casa independiente en Go-13, 27;Chalet;Profesional;5;-;Gozón;1510;298;No;Sí;Sí;450000
107526802;Piso en calle San Mateo, 6;Piso;Profesional;3;San Lazaro-Otero-Villafría;Oviedo;1603;78;No;Sí;No;125000
106230298;Piso en calle Ribagorza, 12;Piso;Profesional;3;El Llano;Gijón;1928;83;No;No;No;160000
107487172;Piso en calle Dos de Mayo, 12;Piso;Profesional;3;El Natahoyo;Gijón;1991;113;No;Sí;No;225000
104930714;Piso en calle Tenderina Baja, 72;Piso;Profesional;3;Fozaneldi-Tenderina;Oviedo;1470;115;No;Sí;No;169000
105047556;Casa independiente en Bueño, 18 ----a;Chalet;Profesional;6;-;Colunga;3406;734;No;Sí;Sí;2500000
104745556;Casa independiente en Soto De Cangas, 22;Chalet;Profesional;6;-;Cangas de Onís;1204;392;No;Sí;Sí;472000
106637521;Chalet pareado en Aldea Peñaullán, 118;Chalet;Profesional;4;-;Pravia;922;102;No;No;Sí;94000
106667458;Piso en Martínez de Tena, 18;Piso;Profesional;3;-;Pravia;270;74;No;No;No;20000
104294343;Casa de pueblo en calle la Flor, 6;Casa Rural;Profesional;3;-;Lena;963;109;No;No;No;105000
106152218;Piso en Piles, 8;Piso;Profesional;3;La Arena;Gijón;2152;79;No;No;No;170000
107293549;Piso en José Ramón González-Regueral, 20;Piso;Profesional;3;La Calzada;Gijón;1753;77;No;No;No;135000
107046474;Piso en de Jove y Hevia, 16;Piso;Profesional;3;Nuevo Gijón;Gijón;1767;86;No;No;No;152000
103877672;Chalet pareado en camino de Sotiello a Porceyo, 358;Chalet;Profesional;4;Porceyo - Cenero;Gijón;1021;142;No;No;No;145000
106812217;Chalet en carretera el N-634 Berron;Chalet;Profesional;4;-;Siero;1422;230;No;Sí;No;327000
87298754;Piso;Piso;Profesional;3;-;Luarca - Valdés;1500;80;No;No;No;120000
106570226;Casa independiente en Carrera,la;Chalet;Profesional;3;-;Oviedo;2851;242;No;Sí;Sí;690000
105627198;Casa independiente en Barrio Barreras, 1;Chalet;Profesional;5;-;Carreño;712;420;No;Sí;Sí;299000
102101038;Piso en de la Enseñanza s/n;Piso;Profesional;3;Corredoria-La Carisa-Prado de La Vega;Oviedo;2293;104;Sí;Sí;No;238500
104997639;Casa independiente en Quintanas, Villoria, 3;Chalet;Profesional;4;-;Laviana;690;232;No;Sí;Sí;160000
37638177;Casa rural en Dolia s/n;Casa Rural;Profesional;7;-;Belmonte de Miranda;1556;320;No;No;Sí;498000
98263330;Chalet pareado en alto de la campa s/n;Chalet;Profesional;4;-;Villaviciosa;1870;115;No;Sí;Sí;215000
100507755;Piso;Piso;Profesional;3;-;Luarca - Valdés;1688;80;No;No;No;135000
107568566;Casa independiente en Aldea Lebredo s/n;Chalet;Profesional;3;-;Coaña;209;76;No;No;Sí;15900
101338506;Piso en plaza Rafael del Riego, 3;Piso;Profesional;4;-;Langreo;876;97;No;No;No;85000
106163978;Piso en calle Armando Ojanguren;Piso;Profesional;5;Salesas-Foncalada-Campoamor;Oviedo;2248;169;No;No;No;379900
99387883;Casa independiente en calle de Dionisio Ruisánchez;Chalet;Profesional;5;-;Ribadesella;3655;342;No;Sí;Sí;1250000
105742307;Casa independiente en As-352, 67;Chalet;Profesional;4;-;Pravia;2989;174;No;Sí;Sí;520000
101540100;Casa independiente en Lugar Barredo, 27;Chalet;Profesional;5;-;Gozón;1500;300;No;Sí;Sí;450000
97799933;Chalet adosado en As 376;Chalet;Profesional;4;La Pedrera - Leorio - Huerces - Ruedes;Gijón;1238;210;No;No;No;260000
103582208;Piso en calle Langreo;Piso;Profesional;3;-;Laviana;743;105;No;No;No;78000
107427144;Piso en calle Doctor Fleming;Piso;Profesional;6;-;Langreo;659;167;No;Sí;No;110000
105192614;Chalet adosado en Aldea Pancar;Chalet;Profesional;3;-;Llanes;3459;98;No;No;No;339000
105690916;Casa independiente en Lugar Troncedo, 7;Chalet;Profesional;3;-;Tineo;213;164;No;No;Sí;34999
106287372;Casa independiente en calle Silvino Arguelles;Chalet;Profesional;5;-;Mieres del Camino;518;301;No;Sí;No;156000
105210265;Chalet;Chalet;Profesional;4;-;Cudillero;526;133;No;Sí;No;70000
107303643;Casa independiente en camino del Penedón y el Campo;Chalet;Profesional;3;-;Coaña;1844;160;No;No;No;295000
107437742;Casa independiente en Caserio Preximir;Chalet;Profesional;6;-;Mieres del Camino;265;189;No;No;Sí;50000
102286469;Chalet pareado en calle La Prida, 1;Chalet;Profesional;4;-;Llanes;975;200;No;No;Sí;195000
102991190;Chalet en Mo-1, 28;Chalet;Profesional;3;-;Morcín;790;124;No;No;No;98000
107439996;Casa independiente en Camín de San Cristobal;Chalet;Profesional;6;-;Cudillero;1486;286;No;No;Sí;425000
102810069;Piso en Rd-3, 1;Piso;Profesional;3;-;Ribadedeva;2195;82;No;Sí;No;180000
106312150;Casa independiente en calle Rebollada, 92;Chalet;Profesional;3;-;Carreño;2436;195;No;Sí;No;475000
106821904;Chalet en Vv-11, 10 -9;Chalet;Profesional;4;-;Villaviciosa;751;213;No;Sí;No;160000
107373937;Casa independiente en Aldea L. Luberiu, 16 a;Chalet;Profesional;4;-;Cangas de Narcea;1159;246;No;Sí;Sí;285000
102824487;Chalet en calle Celorio, 355 a;Chalet;Profesional;3;-;Llanes;2294;109;No;No;Sí;250000
103786275;Chalet en plaza de San Roque, 55;Chalet;Profesional;3;-;Llanes;1078;90;No;No;Sí;97000
106420557;Casa independiente en calle Fondo, 1 d;Chalet;Profesional;5;-;Carreño;1349;441;No;No;No;595000
106031246;Ático en calle Marqués de Argüelles, 2 -14;Ático;Profesional;4;-;Llanes;5097;155;No;No;No;790000
107427202;Piso en camino del Rodriguero, 7;Piso;Profesional;3;-;Corvera de Asturias;1050;60;No;No;No;63000
106659396;Piso en calle de la Libertad, 51;Piso;Profesional;3;-;Laviana;546;119;No;No;No;65000
107076978;Chalet en calle Vibaño, 1;Chalet;Profesional;5;-;Llanes;845;142;No;No;Sí;120000
106656861;Chalet en Barrio la Llana, 206;Chalet;Profesional;9;-;Cabrales;957;700;No;Sí;Sí;670000
106011549;Casa independiente en Urbanización Corona, 12;Chalet;Profesional;4;-;Gozón;1512;258;No;No;No;390000
107264338;Piso en calle Ana María;Piso;Profesional;3;El Llano;Gijón;1045;88;No;No;No;92000
107549625;Piso en calle de Ramón y Cajal, 19;Piso;Profesional;3;-;Siero;1292;89;No;No;No;115000
99636178;Casa independiente en Vía;Chalet;Profesional;3;-;Siero;1103;290;No;No;No;320000
107253096;Piso en calle Covadonga;Piso;Profesional;3;Centro - San Lorenzo;Gijón;4848;99;No;No;No;480000
106703007;Piso en avenida Cristo de las Cadenas;Piso;Profesional;4;El Cristo;Oviedo;2181;149;No;Sí;Sí;325000
106312537;Chalet adosado en calle Juanito Perotti;Chalet;Profesional;4;-;Langreo;373;400;No;No;No;149000
105222346;Casa independiente en calle Reborio;Chalet;Profesional;5;-;Muros de Nalón;1015;392;No;No;Sí;398000
107423462;Piso en calle Constantino;Piso;Profesional;3;El Llano Alto;Gijón;2529;87;No;No;No;220000
106026116;Casa independiente en Pola lena;Chalet;Profesional;3;-;Lena;290;100;No;No;No;29000
107449278;Casa independiente en Aldea Sellaño, 29;Chalet;Profesional;3;-;Ponga;1029;86;No;No;Sí;88500
107519552;Piso en Emilio Tuya;Piso;Profesional;3;La Arena;Gijón;2743;109;No;No;No;299000
105294719;Chalet adosado en Villahormes;Chalet;Profesional;3;-;Llanes;1862;188;No;Sí;Sí;350000
105031767;Casa de pueblo en Nubledo;Casa Rural;Profesional;3;-;Corvera de Asturias;1625;120;No;Sí;Sí;195000
107515991;Piso en calle Conde Toreno;Piso;Profesional;3;El Coto;Gijón;1974;76;No;No;No;150000
106777936;Piso en Covadonga;Piso;Profesional;5;Centro - Puerto;Gijón;3861;180;No;No;No;695000
91897343;Casa independiente en Aldea Pielgos;Chalet;Profesional;3;-;Laviana;438;192;No;Sí;Sí;84000
104847839;Piso en carretera Casomera;Piso;Profesional;3;-;Aller;419;129;No;No;No;54000
107351562;Piso en calle Numa Guilhou;Piso;Profesional;3;-;Mieres del Camino;1212;66;No;No;No;80000
106813087;Dúplex en Hermanos Soria;Duplex;Profesional;3;-;Avilés;2205;127;No;Sí;No;280000
102369821;Piso en calle Aller;Piso;Profesional;4;-;Mieres del Camino;1126;111;No;No;No;125000
103945782;Piso en calle Rafael Belderrain;Piso;Profesional;3;-;Langreo;781;87;No;No;No;67925
107538128;Piso en calle Alfaraz;Piso;Profesional;3;-;Avilés;1141;78;No;No;No;89000
104768334;Dúplex en calle del Concejo de Teverga;Duplex;Profesional;3;Viesques;Gijón;3214;140;No;Sí;Sí;450000
105661560;Casa independiente en Lugar Villar;Chalet;Profesional;7;-;Teverga;1393;323;No;No;Sí;450000
107554762;Casa independiente;Chalet;Profesional;3;-;Cudillero;2717;138;No;No;No;375000
104472872;Piso en avenida Francisco Cabrera;Piso;Profesional;3;-;Aller;853;75;No;No;No;64000
106730540;Piso en avenida del Aramo;Piso;Profesional;3;-;Riosa;874;103;No;Sí;No;90000
103565401;Piso en calle Manuel Llaneza;Piso;Profesional;3;-;Langreo;1095;146;No;Sí;No;159900
103875785;Casa independiente en calle Ferreros;Chalet;Profesional;4;-;Ribera de Arriba;827;514;No;Sí;Sí;425000
103358902;Casa independiente en alto Aldea Carbayin;Chalet;Profesional;6;-;Siero;153;974;No;Sí;No;149000
106876574;Piso en calle Candás;Piso;Profesional;3;Laviada;Gijón;2222;99;No;No;No;220000
104166167;Casa independiente en Palacio;Chalet;Profesional;7;-;Candamo;609;461;No;Sí;Sí;280900
103956500;Piso en calle Teodoro Cuesta;Piso;Profesional;4;-;Mieres del Camino;1095;116;No;No;No;127000
107191542;Piso en calle Pico Lin de Cubel;Piso;Profesional;3;-;Pravia;1374;80;No;Sí;No;109900
101965006;Piso en calle el Rosal;Piso;Profesional;3;-;Lena;465;99;No;No;No;46000
103808923;Casa independiente en Lugar de Las Tablas;Chalet;Profesional;4;-;Pravia;700;70;No;No;Sí;49000
106265947;Casa independiente en avenida de Bimenes;Chalet;Profesional;4;-;San Martín del Rey Aurelio;152;659;No;Sí;Sí;100000
105647916;Piso en avenida de la Constitución;Piso;Profesional;3;-;Aller;800;100;No;Sí;No;80000
91497034;Casa independiente en Lugar Dou;Chalet;Profesional;4;-;Ibias;335;179;No;No;No;60000
106224301;Piso en avenida América;Piso;Profesional;4;-;Allande;1391;110;No;Sí;No;153000
104032736;Piso en calle la Xana;Piso;Profesional;3;-;San Martín del Rey Aurelio;632;95;No;No;No;60000
105549055;Chalet adosado en Poladura;Chalet;Profesional;4;-;San Martín del Rey Aurelio;730;274;No;Sí;Sí;199900
104052330;Chalet pareado en calle Rafael del Riego;Chalet;Profesional;4;-;Mieres del Camino;243;306;No;No;No;74500
104897158;Casa independiente en camino de Severies;Chalet;Profesional;4;-;Llanera;2425;134;No;Sí;Sí;325000
99106929;Piso en calle Gijón;Piso;Profesional;3;-;Mieres del Camino;1266;79;No;No;No;100000
106547411;Piso en calle la Salle;Piso;Profesional;3;-;Langreo;983;80;No;No;No;78600
107173224;Piso en avenida Galicia;Piso;Profesional;3;-;Muros de Nalón;2143;70;No;No;No;150000
106154700;Piso en calle el Curato;Piso;Profesional;3;-;Grado;945;95;No;No;No;89800
92540783;Casa independiente en plaza de la Iglesia;Chalet;Profesional;4;-;Salas;708;212;No;No;No;150000
106664361;Piso en calle Hermanos Granda;Piso;Profesional;3;-;Lena;392;97;No;No;No;38000
106559180;Piso en avenida Galicia;Piso;Profesional;3;-;Vegadeo;1080;88;No;No;No;95000
100782052;Casa independiente en avenida Federico Fernández Trapa;Chalet;Profesional;11;-;Castrillon;1801;277;No;Sí;Sí;499000
105866049;Chalet pareado en Lugar la Piñera;Chalet;Profesional;3;-;Piloña;947;189;No;No;Sí;179000
96835677;Piso en calle Teodoro Cuesta;Piso;Profesional;4;-;Mieres del Camino;1364;110;No;No;No;150000
105100951;Chalet pareado en calle Campo la Iglesia;Chalet;Profesional;5;-;Lena;350;228;No;No;Sí;79900
96352915;Casa independiente en Lugar Lleron;Chalet;Profesional;6;-;Mieres del Camino;525;303;No;No;No;159000
106689701;Casa independiente en N-632a;Chalet;Profesional;10;-;Cudillero;1471;333;No;No;Sí;490000
103267140;Piso en carretera Viella;Piso;Profesional;4;-;Siero;644;90;No;No;No;58000
95090827;Casa independiente en Lugar San Martin;Chalet;Profesional;6;-;Luarca - Valdés;1489;806;No;No;Sí;1200000
92540783;Casa independiente en plaza de la Iglesia;Chalet;Profesional;4;-;Salas;708;212;No;No;No;150000
106686898;Chalet pareado en Aldea la Barraca;Chalet;Profesional;3;-;Langreo;832;119;No;Sí;Sí;99000
105653035;Casa independiente en calle Bajada al Mercado;Chalet;Profesional;3;-;Colunga;450;222;No;No;No;99900
105327982;Casa independiente en calle la Victoria;Chalet;Profesional;6;-;Pravia;980;352;No;No;No;345000
95630896;Casa independiente en avenida de Prahua;Chalet;Profesional;10;-;Pravia;1629;761;No;No;Sí;1240000
107030101;Casa independiente en Caserio Liso;Chalet;Profesional;4;-;Castropol;2465;142;No;Sí;Sí;350000
106559180;Piso en avenida Galicia;Piso;Profesional;3;-;Vegadeo;1080;88;No;No;No;95000
106154700;Piso en calle el Curato;Piso;Profesional;3;-;Grado;945;95;No;No;No;89800
106152116;Casa independiente en Ti-7;Chalet;Profesional;4;-;Tineo;276;253;No;No;No;69900
106992629;Casa independiente en As-315;Chalet;Profesional;7;-;Candamo;1056;303;No;No;Sí;320000
97870612;Casa independiente en Parque Palomar;Chalet;Profesional;5;-;Ribera de Arriba;1033;150;No;No;No;155000
106074420;Casa independiente en As-369;Chalet;Profesional;4;-;Salas;1298;181;No;Sí;Sí;235000
99400831;Casa independiente en Lugar Fojas;Chalet;Profesional;5;-;San Tirso de Abres;2303;347;No;Sí;Sí;799000
104956057;Casa independiente en calle Busloñe;Chalet;Profesional;3;-;Morcín;412;182;No;No;No;75000
106664361;Piso en calle Hermanos Granda;Piso;Profesional;3;-;Lena;392;97;No;No;No;38000
107173224;Piso en avenida Galicia;Piso;Profesional;3;-;Muros de Nalón;2143;70;No;No;No;150000
