Id del anuncio;Tipo de inmueble;Tipo de vendedor;Barrio;Municipio;Distrito;Precio;Euros/m2;Metros cuadrados construidos;Habitaciones;Baños;Planta;Latitud;Longitud;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
106981962;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;76995.0;1069.0;72;3.0;1.0;5;43,370482;-5,8534337;No;No;No;Sí;No;No;No;No;No
106982192;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;232000.0;2275.0;102.0;3.0;2.0;1;43,3643891;-5,8515706;Sí;No;No;Sí;No;No;No;No;No
106983333;Piso;Particular;-;Avilés;Centro;158900.0;1445.0;110.0;3.0;2.0;10;43,5521992;-5,9181974;Sí;No;No;No;Sí;Sí;No;No;No
106985014;Piso;Profesional;-;Langreo;La Felguera;79900.0;974.0;82;3.0;1.0;3;43,307958;-5,6926013;Sí;No;No;No;No;No;No;Sí;No
106989417;Piso;Profesional;-;Salas;-;87000.0;978.0;89;2.0;2.0;1;43,395555;-6,3344709;Sí;No;No;Sí;Sí;Sí;No;Sí;No
106989473;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;125000.0;1250.0;100;3.0;2.0;5;43,2478888;-5,7735108;Sí;No;No;No;No;No;No;No;No
106990138;Piso;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;210000.0;2121.0;99.0;3.0;2.0;8;43,3554682;-5,8733537;Sí;No;No;Sí;Sí;Sí;No;Sí;No
106990795;Ático;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;445000.0;3708.0;120.0;3.0;2.0;6;43,3517791;-5,8422512;Sí;No;No;Sí;Sí;Sí;No;Sí;No
106993945;Piso;Particular;-;Langreo;La Felguera;95000.0;798.0;119;3.0;2.0;1;43,3090884;-5,6894136;No;No;No;No;No;No;No;No;No
106994207;Piso;Profesional;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;125000.0;2193.0;57;2.0;1.0;2;43,3696374;-5,8635347;Sí;No;No;No;Sí;Sí;No;Sí;No
106995003;Piso;Profesional;El Llano Alto;Gijón;El Llano;220000.0;2529.0;87.0;3.0;2.0;1;43,5260135;-5,6654767;Sí;No;No;Sí;No;No;No;Sí;No
106995057;Piso;Profesional;El Llano - Pryca;Gijón;El Llano;190000.0;2533.0;75.0;3.0;1.0;3;43,533728;-5,6641099;Sí;No;No;No;No;No;No;No;No
106995118;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;230000.0;2738.0;84.0;2.0;2.0;1;43,356279;-5,8482087;Sí;No;No;Sí;Sí;Sí;No;Sí;No
106995871;Piso;Profesional;Ventanielles;Oviedo;Fozaneldi-Tenderina-Ventanielles;131000.0;1819.0;72;3.0;1.0;4;43,3686779;-5,8212996;Sí;No;No;No;Sí;Sí;No;Sí;No
106995981;Piso;Profesional;-;Infiesto;-;98000.0;1210.0;81;3.0;2.0;2;43,3419566;-5,3588253;Sí;No;No;No;Sí;Sí;No;Sí;No
106997937;Duplex;Particular;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;210000.0;2877.0;73.0;1.0;1.0;3;43,3650263;-5,8497392;Sí;No;No;Sí;No;No;No;No;No
106998104;Piso;Profesional;-;Vegadeo;-;105000.0;1105.0;95;3.0;2.0;3;43,4640379;-7,0457685;Sí;No;No;No;No;No;No;Sí;No
106998143;Piso;Profesional;-;Vegadeo;-;89000.0;989.0;90;2.0;2.0;1;43,464006;-7,0456853;Sí;No;No;No;No;No;No;Sí;No
106998152;Piso;Profesional;La Arena;Gijón;Este;270000.0;2842.0;95.0;4.0;2.0;2;43,5401511;-5,6480681;Sí;No;No;Sí;No;No;No;Sí;No
106999464;Piso;Profesional;Masip;Oviedo;Buenavista-Ería-Montecerrao;99995.0;1492.0;67;1.0;1.0;3;43,3609166;-5,8614994;Sí;No;No;No;No;No;No;No;No
106999500;Piso;Profesional;Ventanielles;Oviedo;Fozaneldi-Tenderina-Ventanielles;131000.0;1819.0;72;3.0;1.0;4;43,369378;-5,8243835;Sí;No;No;No;Sí;Sí;No;Sí;No
107000197;Piso;Particular;-;Vegadeo;-;120000.0;1165.0;103;3.0;2.0;1;43,4638508;-7,0458433;Sí;No;No;Sí;No;No;No;Sí;No
107000266;Piso;Profesional;El Natahoyo;Gijón;Oeste;115000.0;2130.0;54;2.0;1.0;2;43,5401111;-5,6850477;Sí;No;No;No;No;No;No;No;No
107001044;Ático;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;235000.0;2831.0;83.0;3.0;2.0;6;43,3669491;-5,8473974;Sí;No;No;Sí;No;No;No;No;No
107002451;Piso;Particular;Centro - San Lorenzo;Gijón;Centro;295000.0;2588.0;114.0;4.0;2.0;4;43,5371633;-5,6560056;Sí;No;No;Sí;No;No;No;No;No
107002867;Piso;Particular;Parque del Oeste;Oviedo;Buenavista-Ería-Montecerrao;120000.0;1739.0;69;1.0;1.0;1;43,3653402;-5,8707754;Sí;No;No;Sí;No;No;No;No;No
107004040;Piso;Profesional;El Llano Alto;Gijón;El Llano;220000.0;2316.0;95.0;3.0;2.0;1;43,5258579;-5,6657011;Sí;No;No;Sí;No;No;No;Sí;No
107009942;Piso;Particular;Plaza de América;Oviedo;Centro-Casco Histórico;295000.0;3278.0;90.0;3.0;2.0;3;43,3625184;-5,8567643;Sí;No;No;No;Sí;Sí;No;No;No
107010180;Ático;Particular;-;Villaviciosa;Villaviciosa;225000.0;2813.0;80.0;2.0;1.0;4;43,4844463;-5,4340107;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107011684;Piso;Profesional;La Calzada;Gijón;Oeste;159000.0;1988.0;80.0;2.0;2.0;1;43,5389137;-5,7044842;Sí;No;No;No;No;No;No;No;No
107011845;Piso;Profesional;-;Avilés;Centro;160000.0;1882.0;85.0;3.0;1.0;3;43,553662;-5,9176763;Sí;No;No;No;No;No;No;No;No
107012601;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;220000.0;2316.0;95.0;3.0;2.0;3;43,5563006;-5,931062;Sí;No;No;Sí;Sí;No;No;Sí;No
107012885;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;301500.0;2741.0;110.0;3.0;2.0;6;43,3569724;-5,8384691;Sí;Sí;No;Sí;No;No;No;No;No
107012909;Piso;Profesional;-;Lena;-;95000.0;960.0;99;3.0;2.0;1;43,1544939;-5,8268427;Sí;No;No;Sí;No;No;No;Sí;No
107013887;Piso;Particular;-;Oviedo;San Claudio-Trubia-Las Caldas;78000.0;788.0;99;3.0;2.0;2;43,3463992;-5,9699028;No;No;No;No;No;No;No;No;No
107015878;Piso;Profesional;-;Siero;Lugones;97000.0;1540.0;63;1.0;1.0;2;43,399275;-5,8120969;Sí;No;No;No;No;No;No;Sí;No
107016250;Chalet;Profesional;-;San Tirso de Abres;-;68900.0;689.0;100;3.0;1.0;-;43,409386;-7,1390261;No;No;No;Sí;Sí;Sí;No;No;Sí
107020048;Piso;Profesional;-;Langreo;Sama;39900.0;532.0;75;3.0;1.0;1;43,2970977;-5,6845225;Sí;No;No;No;No;No;No;No;No
107020170;Piso;Profesional;La Arena;Gijón;Este;205000.0;4100.0;50.0;1.0;1.0;1;43,5403507;-5,6526371;Sí;No;No;No;No;No;No;No;No
107021733;Piso;Profesional;-;Luarca - Valdés;-;182000.0;2600.0;70.0;3.0;1.0;3;43,5435844;-6,5384097;No;No;No;No;No;No;No;Sí;No
107022752;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;145000.0;2014.0;72;2.0;2.0;2;43,5445823;-5,9065403;Sí;No;No;No;Sí;Sí;No;Sí;No
107023598;Casa Rural;Profesional;-;Tapia de Casariego;-;698000.0;3116.0;224.0;9.0;2.0;1;43,5598799;-6,9045083;No;No;No;No;Sí;Sí;Sí;No;Sí
107023598;Casa Rural;Profesional;-;Tapia de Casariego;-;698000.0;3116.0;224.0;9.0;2.0;1;43,5598799;-6,9045083;No;No;No;No;Sí;Sí;Sí;No;Sí
107024726;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;155000.0;1987.0;78.0;2.0;2.0;3;43,3679518;-5,846573;Sí;No;No;Sí;No;No;No;No;No
107025488;Piso;Profesional;Tremañes;Gijón;Oeste;165000.0;1833.0;90.0;2.0;2.0;1;43,5284365;-5,6972883;Sí;No;No;No;Sí;Sí;No;Sí;No
107025558;Duplex;Profesional;-;Lena;-;69000.0;802.0;86;3.0;2.0;5;43,158003;-5,8309192;Sí;No;No;No;No;No;No;Sí;No
107025950;Piso;Profesional;-;Avilés;Centro;160000.0;2133.0;75.0;3.0;1.0;3;43,5543095;-5,9198052;Sí;No;No;No;No;No;No;No;No
107026740;Piso;Particular;Centro - Puerto;Gijón;Centro;239000.0;2988.0;80.0;2.0;2.0;3;43,5421929;-5,6654862;No;No;No;Sí;No;No;No;Sí;No
107028091;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;250000.0;2907.0;86.0;3.0;2.0;1;43,3547173;-5,8441619;Sí;No;No;No;Sí;Sí;No;Sí;No
107028344;Piso;Profesional;El Natahoyo;Gijón;Oeste;140000.0;1795.0;78;2.0;1.0;2;43,5410968;-5,6822295;Sí;No;No;No;No;No;No;No;No
107030950;Ático;Particular;-;Carreño;-;260000.0;3562.0;73.0;2.0;1.0;3;43,5892057;-5,7632657;Sí;No;No;No;Sí;Sí;No;Sí;No
107031879;Piso;Profesional;La Calzada;Gijón;Oeste;169000.0;1837.0;92.0;3.0;1.0;2;43,5402458;-5,6985835;Sí;No;No;Sí;No;No;No;No;No
107033608;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;178000.0;1728.0;103.0;3.0;2.0;6;43,5533616;-5,9301632;Sí;No;No;No;Sí;Sí;No;No;No
107033927;Piso;Profesional;El Llano - Pryca;Gijón;El Llano;190000.0;2639.0;72.0;3.0;1.0;3;43,5344122;-5,6660779;Sí;No;No;No;No;No;No;No;No
107034839;Piso;Profesional;-;Langreo;La Felguera;65000.0;586.0;111;3.0;2.0;4;43,3110206;-5,6902799;Sí;No;No;No;No;No;No;No;No
107035835;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;139995.0;1228.0;114;3.0;2.0;2;43,5384935;-5,9058098;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107037241;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;119000.0;975.0;122;4.0;2.0;4;43,2504565;-5,7747419;Sí;No;No;No;No;No;No;No;No
107038514;Piso;Profesional;-;Navia;-;120000.0;1791.0;67;3.0;1.0;2;43,5649292;-6,6483174;No;No;No;No;No;No;No;Sí;No
107038680;Piso;Particular;-;Langreo;Ciaño - Zona Rural;35000.0;318.0;110;4.0;2.0;1;43,3021796;-5,6562556;No;No;No;No;No;No;No;No;No
107041468;Piso;Profesional;-;Llanes;Posada-Barro;117000.0;3000.0;39;1.0;2.0;3;43,4227931;-4,8616248;Sí;No;Sí;Sí;Sí;Sí;No;Sí;Sí
107041586;Piso;Profesional;Cerdeño-El Palais-Mercadín;Oviedo;Fozaneldi-Tenderina-Ventanielles;131000.0;1819.0;72;3.0;1.0;4;43,3689717;-5,8228075;Sí;No;No;No;Sí;Sí;No;Sí;No
107042786;Piso;Profesional;-;Noreña;-;128000.0;1208.0;106;3.0;2.0;3;43,3938347;-5,7057516;Sí;No;No;Sí;No;No;No;Sí;No
107042876;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;85000.0;1133.0;75;2.0;2.0;2;43,2451277;-5,7738485;Sí;No;No;Sí;No;No;No;No;No
107044231;Duplex;Profesional;Fontán;Oviedo;Centro-Casco Histórico;310000.0;2385.0;130.0;3.0;2.0;3;43,3584221;-5,8499364;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107044694;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;44900.0;748.0;60;3.0;1.0;4;43,2641044;-5,7844591;Sí;No;No;No;No;No;No;No;No
107046070;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;350000.0;3302.0;106.0;4.0;2.0;6;43,3563928;-5,8477608;Sí;No;No;No;Sí;Sí;No;Sí;No
107046474;Piso;Profesional;Nuevo Gijón;Gijón;Sur;152000.0;1767.0;86.0;3.0;1.0;4;43,5279453;-5,6784008;Sí;No;No;No;No;No;No;No;No
107050774;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;128000.0;3200.0;40;1.0;1.0;3;43,3627628;-5,8469262;Sí;No;No;No;No;No;No;No;No
107050939;Piso;Profesional;-;San Martín del Rey Aurelio;-;69995.0;609.0;115;3.0;2.0;3;43,2771508;-5,5913978;Sí;No;No;No;No;No;No;Sí;No
107051329;Piso;Particular;Centro - Puerto;Gijón;Centro;265000.0;2760.0;96.0;3.0;2.0;6;43,5353685;-5,6649048;Sí;No;No;Sí;No;No;No;No;No
107051756;Piso;Profesional;Centro - Puerto;Gijón;Centro;265000.0;2732.0;97.0;3.0;2.0;2;43,5417521;-5,6711291;Sí;No;No;No;No;No;No;Sí;No
107051945;Ático;Profesional;-;Langreo;Sama;130000.0;148.0;880;10.0;4.0;1;43,2937703;-5,678298;No;No;No;No;No;No;No;No;No
107053042;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;199000.0;1555.0;128.0;6.0;2.0;1;43,3582007;-5,8521568;Sí;No;No;No;No;No;No;No;No
107053042;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;199000.0;1555.0;128.0;6.0;2.0;1;43,3582007;-5,8521568;Sí;No;No;No;No;No;No;No;No
107053975;Piso;Profesional;El Natahoyo;Gijón;Oeste;179900.0;1914.0;94.0;3.0;2.0;1;43,5404166;-5,6902237;Sí;No;No;Sí;No;No;No;No;No
107055318;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;155000.0;1703.0;91.0;3.0;2.0;1;43,3649523;-5,859168;Sí;No;No;No;No;No;No;Sí;No
107055438;Piso;Profesional;Centro - Puerto;Gijón;Centro;415000.0;3773.0;110.0;4.0;2.0;14;43,5404115;-5,6651335;Sí;No;Sí;No;No;No;No;No;No
107055458;Piso;Profesional;-;Corvera de Asturias;-;90000.0;989.0;91;3.0;1.0;1;43,5080455;-5,8676516;No;No;No;No;No;No;No;No;No
107056804;Duplex;Profesional;Tremañes;Gijón;Oeste;225000.0;2344.0;96.0;3.0;2.0;1;43,5320481;-5,698243;Sí;Sí;No;Sí;Sí;No;No;No;No
107056844;Piso;Profesional;Tremañes;Gijón;Oeste;275000.0;1763.0;156.0;4.0;4.0;Entreplanta;43,5320481;-5,698243;Sí;Sí;No;Sí;Sí;No;No;No;No
107056844;Piso;Profesional;Tremañes;Gijón;Oeste;275000.0;1763.0;156.0;4.0;4.0;Entreplanta;43,5320481;-5,698243;Sí;Sí;No;Sí;Sí;No;No;No;No
107056869;Piso;Profesional;Tremañes;Gijón;Oeste;265000.0;2008.0;132.0;4.0;4.0;Entreplanta;43,5320481;-5,698243;Sí;Sí;No;Sí;Sí;No;No;No;No
107057890;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;379900.0;2248.0;169.0;5.0;2.0;4;43,3639407;-5,8521388;Sí;No;No;Sí;No;No;No;No;No
107057890;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;379900.0;2248.0;169.0;5.0;2.0;4;43,3639407;-5,8521388;Sí;No;No;Sí;No;No;No;No;No
107058078;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;259500.0;2145.0;121.0;4.0;1.0;2;43,3568334;-5,8488536;Sí;No;No;No;No;No;No;Sí;No
107058194;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;380000.0;2249.0;169.0;5.0;2.0;4;43,3668526;-5,8497453;Sí;No;No;Sí;No;No;No;No;No
107058202;Piso;Profesional;-;Aller;-;32000.0;254.0;126;3.0;1.0;2;43,1679366;-5,7205059;No;No;No;No;No;No;No;Sí;No
107059049;Piso;Particular;Centro - San Lorenzo;Gijón;Centro;450000.0;3689.0;122.0;5.0;2.0;6;43,5364312;-5,6568735;Sí;No;No;No;No;No;No;Sí;No
107059177;Piso;Profesional;-;Siero;El Berrón-La Carrera;114900.0;1454.0;79;2.0;2.0;6;43,3839825;-5,6982474;Sí;No;No;Sí;No;No;No;No;No
107059773;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;647731.0;4179.0;155.0;4.0;3.0;3;43,3641837;-5,8519314;Sí;No;No;Sí;No;No;No;No;No
107060113;Piso;Profesional;Centro - Puerto;Gijón;Centro;878000.0;6014.0;146.0;3.0;2.0;2;43,5455267;-5,6641691;Sí;No;No;Sí;No;No;No;No;No
107060911;Piso;Profesional;-;Avilés;Centro;230000.0;1769.0;130.0;3.0;2.0;2;43,55583;-5,9260123;Sí;No;No;No;Sí;Sí;No;No;No
107062267;Ático;Profesional;-;Avilés;Centro;250000.0;3906.0;64.0;2.0;1.0;10;43,5577344;-5,9307387;Sí;No;No;Sí;No;No;No;No;No
107062496;Piso;Particular;Centro - Puerto;Gijón;Centro;340000.0;3778.0;90.0;3.0;2.0;7;43,5384447;-5,6595053;Sí;No;No;No;No;No;No;No;No
107063237;Ático;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;235000.0;2765.0;85.0;3.0;2.0;6;43,364129;-5,8481987;Sí;No;No;Sí;No;No;No;No;No
107066471;Piso;Profesional;Viesques;Gijón;Este;385000.0;4639.0;83.0;2.0;2.0;4;43,5272417;-5,6431891;Sí;No;Sí;Sí;Sí;Sí;No;Sí;Sí
107066701;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;145000.0;1648.0;88;2.0;1.0;2;43,3527318;-5,8444807;Sí;No;No;No;Sí;Sí;No;No;No
107067427;Piso;Particular;-;Lena;-;149000.0;2292.0;65.0;1.0;1.0;1;42,9785243;-5,7740596;No;No;No;No;Sí;Sí;No;No;No
107068210;Piso;Particular;-;Nava;-;64000.0;821.0;78;3.0;1.0;1;43,3575194;-5,5110626;No;No;No;Sí;No;No;No;No;No
107068467;Piso;Particular;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;103000.0;1746.0;59;3.0;1.0;3;43,368774;-5,8579639;No;No;No;No;No;No;No;No;No
107068992;Piso;Particular;El Cristo;Oviedo;Buenavista-Ería-Montecerrao;180000.0;2400.0;75.0;2.0;2.0;1;43,3540186;-5,8662087;Sí;No;No;No;Sí;Sí;No;Sí;No
107069212;Piso;Particular;Montecerrao;Oviedo;Buenavista-Ería-Montecerrao;315000.0;4257.0;74.0;2.0;2.0;2;43,3534201;-5,865181;Sí;No;Sí;Sí;Sí;Sí;No;Sí;Sí
107071184;Piso;Profesional;-;Cangas de Onís;-;149000.0;1753.0;85.0;2.0;2.0;2;43,3493169;-5,1294653;Sí;No;No;No;No;No;No;No;No
107073251;Piso;Profesional;-;Langreo;La Felguera;43000.0;717.0;60;2.0;1.0;1;43,3110251;-5,6950984;No;No;No;No;No;No;No;Sí;No
107073622;Piso;Profesional;-;Corvera de Asturias;-;102995.0;1515.0;68;2.0;1.0;1;43,5364151;-5,8954748;Sí;No;No;No;No;No;No;No;No
107073701;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;455000.0;2809.0;162.0;4.0;3.0;3;43,3624948;-5,8541505;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107074251;Piso;Profesional;Nuevo Gijón;Gijón;Sur;205000.0;2628.0;78.0;2.0;2.0;2;43,5284726;-5,6803117;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107074431;Piso;Profesional;-;Avilés;Centro;185000.0;1276.0;145.0;4.0;2.0;1;43,5596212;-5,928848;Sí;No;No;No;Sí;Sí;No;No;No
107075264;Piso;Profesional;-;Aller;-;25000.0;424.0;59;2.0;1.0;4;43,1664936;-5,6762139;No;No;No;Sí;No;No;No;No;No
107075460;Piso;Profesional;-;Avilés;Jardín de Cantos - El Nodo;75000.0;1103.0;68;2.0;1.0;4;43,5642186;-5,9260253;No;No;No;Sí;No;No;No;No;No
107076160;Piso;Profesional;Argañosa;Oviedo;Buenavista-Ería-Montecerrao;199500.0;1720.0;116.0;3.0;2.0;5;43,3649283;-5,8640238;Sí;No;No;Sí;No;No;No;No;No
107076167;Piso;Profesional;Viesques;Gijón;Este;283995.0;2679.0;106.0;2.0;2.0;1;43,524616;-5,6512983;Sí;No;No;Sí;Sí;Sí;No;Sí;Sí
107077340;Ático;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;190000.0;3654.0;52.0;1.0;1.0;5;43,3530489;-5,8342524;Sí;No;No;Sí;Sí;No;No;Sí;No
107077457;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;169900.0;2499.0;68.0;2.0;2.0;2;43,3627994;-5,8326958;Sí;No;No;No;Sí;Sí;No;Sí;No
107077915;Piso;Profesional;-;Llanes;Llanes;350000.0;3431.0;102.0;3.0;2.0;2;43,4203071;-4,7513847;No;No;No;No;Sí;Sí;No;No;No
107078445;Piso;Particular;Llamaquique;Oviedo;Centro-Casco Histórico;340000.0;2615.0;130.0;3.0;2.0;1;43,3586953;-5,8532313;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107078857;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;250000.0;3676.0;68.0;2.0;1.0;10;43,5564834;-5,930257;No;No;No;Sí;No;No;No;No;No
107080444;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;215000.0;1937.0;111.0;3.0;2.0;3;43,3713309;-5,8296554;Sí;No;No;No;Sí;Sí;No;Sí;No
107081446;Piso;Profesional;-;Avilés;Centro;227500.0;2146.0;106.0;4.0;2.0;1;43,5554362;-5,9192194;Sí;No;No;No;No;No;No;No;No
107081904;Piso;Particular;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;239000.0;3187.0;75.0;2.0;2.0;1;43,3710925;-5,848148;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107082256;Ático;Profesional;-;Langreo;Sama;90000.0;1304.0;69;2.0;2.0;5;43,29709;-5,68372;Sí;No;No;Sí;No;No;No;Sí;No
107083003;Piso;Profesional;-;Aller;-;69500.0;579.0;120;3.0;2.0;2;43,1617287;-5,6229255;No;No;No;No;Sí;Sí;No;Sí;No
107083476;Piso;Profesional;-;Arriondas;-;170000.0;1932.0;88.0;3.0;2.0;1;43,3909388;-5,1862368;Sí;No;No;No;No;No;No;Sí;No
107084069;Piso;Profesional;-;Cangas de Onís;-;120000.0;1538.0;78;2.0;1.0;2;43,3514297;-5,1209638;No;No;No;No;Sí;Sí;No;Sí;No
107084569;Piso;Profesional;-;Siero;La Pola Siero;174995.0;1804.0;97.0;2.0;2.0;3;43,39119;-5,6561199;Sí;No;No;No;Sí;Sí;No;Sí;No
107084748;Piso;Particular;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;160000.0;2353.0;68.0;3.0;1.0;1;43,356008;-5,8483247;Sí;No;No;Sí;No;No;No;Sí;No
107085399;Piso;Profesional;Polígono;Gijón;Sur;225000.0;3879.0;58.0;1.0;1.0;1;43,538568;-5,6734715;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
107085399;Piso;Profesional;Polígono;Gijón;Sur;225000.0;3879.0;58.0;1.0;1.0;1;43,538568;-5,6734715;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
107085927;Piso;Profesional;Centro - Puerto;Gijón;Centro;275000.0;3022.0;91.0;3.0;2.0;1;43,5441154;-5,6677922;Sí;No;No;No;No;No;No;No;No
107085945;Piso;Profesional;-;Aller;-;120000.0;1622.0;74;2.0;2.0;2;43,1735041;-5,7512222;No;No;No;No;No;No;No;Sí;No
107086570;Piso;Profesional;El Llano;Gijón;El Llano;195000.0;2349.0;83.0;3.0;1.0;8;43,526633;-5,6674645;Sí;No;No;Sí;Sí;Sí;No;No;No
107087900;Ático;Profesional;-;Vegadeo;-;109000.0;901.0;121;3.0;2.0;3;43,4641734;-7,0474318;Sí;No;No;No;No;No;No;Sí;No
107088201;Piso;Particular;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;179000.0;2157.0;83.0;3.0;1.0;1;43,3704044;-5,8409025;Sí;No;No;No;No;No;No;No;No
107088720;Piso;Particular;-;Villaviciosa;Villaviciosa;95000.0;2317.0;41;1.0;1.0;1;43,4847398;-5,4343599;Sí;No;No;No;No;No;No;No;No
107090267;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;120000.0;1538.0;78;3.0;1.0;1;43,5519289;-5,9311544;Sí;No;No;No;No;No;No;No;No
107090607;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;383163.0;4076.0;94.0;2.0;2.0;3;43,3641837;-5,8519314;Sí;No;No;No;No;No;No;No;No
107090607;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;383163.0;4076.0;94.0;2.0;2.0;3;43,3641837;-5,8519314;Sí;No;No;No;No;No;No;No;No
107090611;Piso;Profesional;-;Somiedo;-;115000.0;1456.0;79;2.0;2.0;1;43,0954735;-6,2593937;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107091017;Piso;Profesional;-;Siero;Lugones;75000.0;949.0;79;2.0;1.0;1;43,4002189;-5,8098235;No;No;No;No;No;No;No;No;No
107091101;Piso;Profesional;-;Oviedo;San Claudio-Trubia-Las Caldas;78000.0;788.0;99;3.0;2.0;2;43,3449089;-5,9711705;No;No;No;Sí;No;No;No;No;No
107095896;Piso;Profesional;-;Arriondas;-;170000.0;1932.0;88.0;3.0;2.0;1;43,390973;-5,1870811;Sí;No;No;No;No;No;No;Sí;No
107098967;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;139000.0;1853.0;75;3.0;1.0;5;43,3559806;-5,8404124;Sí;No;No;No;No;No;No;No;No
107099787;Ático;Profesional;-;Allande;-;109000.0;1069.0;102;3.0;2.0;3;43,2725664;-6,607612;Sí;No;No;No;No;No;No;Sí;No
107100194;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;110000.0;2000.0;55;2.0;1.0;2;43,3685222;-5,8565483;Sí;No;No;No;No;No;No;No;Sí
107101049;Piso;Profesional;-;Langreo;La Felguera;79900.0;963.0;83;3.0;1.0;3;43,3072494;-5,6921894;Sí;No;No;No;No;No;No;No;No
107101979;Piso;Particular;-;Cangas de Onís;-;163000.0;3135.0;52.0;2.0;1.0;3;43,35758;-5,1333;Sí;No;Sí;No;Sí;Sí;No;Sí;Sí
107103656;Piso;Particular;-;Avilés;Centro;96500.0;2053.0;47;1.0;1.0;2;43,5591078;-5,9236007;No;No;No;No;No;No;No;No;No
107103758;Piso;Profesional;Centro - Puerto;Gijón;Centro;658000.0;3848.0;171.0;4.0;3.0;3;43,5400108;-5,6617559;Sí;No;No;No;No;No;No;No;No
